aX,aY,aZ,gX,gY,gZ
-0.019,0.495,-0.888,12.085,7.019,1.892
-0.03,0.501,-0.908,9.094,5.005,1.648
-0.387,0.587,-0.779,-0.305,-4.944,4.517
-0.404,0.606,-0.779,0.244,-4.517,6.531
-0.415,0.61,-0.785,0.305,0.122,8.606
-0.411,0.6,-0.8,2.93,7.935,10.01
-0.392,0.593,-0.803,5.188,15.564,11.353
-0.37,0.59,-0.79,5.371,20.081,12.024
-0.361,0.587,-0.774,4.517,20.142,11.841
-0.366,0.589,-0.762,4.395,17.395,11.292
-0.384,0.594,-0.756,2.869,14.709,10.62
-0.399,0.595,-0.763,4.944,13.855,10.01
-0.402,0.59,-0.77,2.808,14.709,10.925
-0.394,0.578,-0.772,0.183,16.418,11.719
-0.383,0.582,-0.766,-0.366,17.334,11.23
-0.366,0.58,-0.76,-5.676,14.893,11.719
-0.352,0.556,-0.751,-9.277,8.545,11.597
-0.332,0.53,-0.754,-13.794,-0.549,10.315
-0.324,0.532,-0.747,-21.973,-13,8.423
-0.333,0.538,-0.751,-26.184,-28.381,5.066
-0.373,0.547,-0.768,-28.32,-39.917,1.648
-0.42,0.568,-0.786,-30.334,-43.091,-0.122
-0.467,0.574,-0.802,-26.001,-36.499,0.549
-0.497,0.575,-0.813,-22.217,-22.705,4.456
-0.502,0.577,-0.817,-16.907,-3.845,10.681
-0.491,0.554,-0.808,-8.301,17.334,17.639
-0.47,0.527,-0.772,-2.502,38.147,23.926
-0.418,0.496,-0.734,1.221,55.359,28.687
-0.345,0.444,-0.714,8.484,63.782,30.823
-0.265,0.426,-0.712,9.277,57.861,29.419
-0.232,0.421,-0.728,3.235,38.452,23.743
-0.249,0.43,-0.762,-3.54,13.306,14.465
-0.309,0.452,-0.799,-9.827,-8.24,4.639
-0.383,0.483,-0.826,-18.005,-21.606,-2.014
-0.455,0.5,-0.845,-19.592,-23.926,-4.639
-0.5,0.526,-0.848,-19.592,-16.113,-3.357
-0.526,0.528,-0.837,-18.433,-1.404,0.916
-0.539,0.517,-0.802,-16.724,16.113,8.728
-0.524,0.486,-0.755,-11.047,33.142,17.212
-0.485,0.468,-0.725,-0.61,46.387,24.109
-0.435,0.46,-0.718,7.263,54.749,28.381
-0.392,0.452,-0.726,13.428,59.387,28.32
-0.373,0.446,-0.743,19.348,60.303,24.414
-0.388,0.447,-0.765,19.348,57.068,19.165
-0.427,0.458,-0.784,20.63,52.612,13.977
-0.478,0.47,-0.793,18.005,50.049,11.414
-0.515,0.504,-0.786,12.573,51.514,11.841
-0.551,0.514,-0.772,9.277,58.411,15.137
-0.578,0.472,-0.755,10.071,69.641,19.287
-0.58,0.42,-0.718,11.597,82.336,23.499
-0.533,0.411,-0.67,13.062,91.064,27.71
-0.471,0.423,-0.639,12.39,90.637,30.457
-0.424,0.421,-0.628,10.681,82.52,28.931
-0.415,0.423,-0.635,12.268,68.909,23.315
-0.445,0.431,-0.662,12.085,52.49,16.541
-0.497,0.45,-0.696,7.324,38.025,11.719
-0.553,0.47,-0.719,3.54,29.602,9.949
-0.596,0.497,-0.731,1.404,28.381,10.742
-0.631,0.508,-0.729,-1.648,34.18,14.343
-0.665,0.488,-0.715,1.221,45.715,18.921
-0.683,0.454,-0.698,3.113,61.523,24.597
-0.679,0.417,-0.672,4.578,78.735,29.358
-0.654,0.404,-0.647,7.812,93.689,32.898
-0.618,0.411,-0.623,11.902,103.455,34.973
-0.601,0.418,-0.622,12.512,106.14,35.339
-0.602,0.422,-0.629,11.719,104.858,33.752
-0.62,0.442,-0.639,13,102.356,31.372
-0.647,0.456,-0.647,9.521,100.769,30.334
-0.672,0.465,-0.647,9.033,101.013,30.273
-0.705,0.463,-0.637,7.019,103.76,32.41
-0.741,0.436,-0.62,8.911,108.887,35.522
-0.766,0.4,-0.606,11.719,115.845,39.307
-0.778,0.374,-0.584,10.437,124.207,43.762
-0.773,0.36,-0.562,11.597,133.362,46.265
-0.755,0.365,-0.529,14.771,142.334,47.241
-0.735,0.381,-0.502,13.123,147.766,47.607
-0.725,0.39,-0.486,15.198,148.682,45.898
-0.735,0.391,-0.469,16.724,146.973,43.152
-0.751,0.404,-0.458,19.897,143.677,39.246
-0.785,0.417,-0.458,20.081,139.771,36.56
-0.792,0.408,-0.463,21.973,137.268,35.706
-0.921,0.379,-0.449,22.4,138.55,40.283
-0.965,0.354,-0.416,22.034,143.005,42.419
-0.965,0.322,-0.374,21.729,149.231,42.297
-0.931,0.303,-0.33,21.118,156.433,44.128
-0.899,0.301,-0.285,20.081,159.79,46.57
-0.874,0.317,-0.254,21.973,158.447,46.143
-0.868,0.333,-0.232,21.545,153.992,43.945
-0.888,0.351,-0.217,25.146,147.827,40.955
-0.927,0.378,-0.207,26.428,143.188,39.246
-0.966,0.382,-0.21,29.968,141.602,39.612
-0.989,0.362,-0.22,31.921,143.372,41.748
-1.003,0.335,-0.221,31.128,147.705,43.945
-1.009,0.324,-0.198,29.968,156.128,45.837
-1.001,0.315,-0.156,28.198,167.48,48.706
-0.99,0.307,-0.103,30.151,178.284,51.88
-0.976,0.302,-0.052,35.034,187.5,53.528
-0.968,0.292,-0.019,39.429,194.58,54.321
-0.962,0.291,0,44.373,202.026,54.443
-0.959,0.289,0.01,48.828,211.914,53.223
-0.956,0.278,0.026,51.208,223.511,50.598
-0.954,0.26,0.054,55.115,237.61,46.265
-0.949,0.244,0.093,55.176,253.723,41.321
-0.943,0.229,0.141,59.57,271.057,36.621
-0.929,0.211,0.194,65.125,288.574,32.837
-0.886,0.194,0.243,66.956,302.612,31.067
-0.845,0.168,0.283,73.181,311.34,29.907
-0.811,0.133,0.313,75.623,314.88,29.48
-0.762,0.104,0.35,72.083,312.073,29.053
-0.715,0.083,0.402,67.688,302.124,26.611
-0.692,0.064,0.474,58.105,286.926,23.621
-0.692,0.074,0.548,50.415,268.799,21.79
-0.713,0.117,0.61,42.603,251.831,22.461
-0.739,0.155,0.646,42.847,242.554,25.208
-0.731,0.153,0.661,46.692,243.408,29.236
-0.696,0.125,0.646,56.335,251.038,32.288
-0.638,0.098,0.617,60.669,262.634,34.668
-0.547,0.07,0.625,62.134,273.01,36.011
-0.456,0.047,0.65,54.26,275.452,37.476
-0.384,0.029,0.706,41.87,265.686,38.94
-0.348,-0.001,0.804,27.039,246.033,41.382
-0.956,0.194,-0.773,-79.956,-445.801,-135.803
-0.924,0.2,-0.835,-73.669,-422.18,-131.287
-0.859,0.216,-0.874,-69.58,-391.541,-127.319
-0.816,0.254,-0.884,-67.81,-360.596,-123.047
-0.761,0.311,-0.856,-64.88,-328.979,-116.821
-0.671,0.347,-0.812,-56.885,-298.157,-108.765
-0.572,0.39,-0.762,-45.288,-271.606,-102.417
-0.468,0.434,-0.721,-30.212,-249.573,-99.854
-0.387,0.433,-0.728,-13.306,-231.506,-99.792
-0.334,0.473,-0.742,-2.808,-218.811,-102.6
-0.272,0.554,-0.766,1.648,-214.905,-105.53
-0.224,0.61,-0.832,4.15,-215.149,-109.009
-0.21,0.647,-0.9,5.493,-209.961,-114.563
-0.234,0.677,-0.951,5.066,-200.378,-118.042
-0.261,0.67,-0.965,3.479,-188.477,-116.394
-0.264,0.695,-0.919,1.099,-174.438,-111.145
-0.228,0.74,-0.826,-1.099,-160.339,-101.929
-0.165,0.732,-0.807,2.38,-142.7,-91.492
-0.107,0.713,-0.776,10.193,-122.192,-86.731
-0.045,0.69,-0.763,16.479,-102.234,-85.205
-0.007,0.66,-0.762,23.437,-82.581,-85.327
0.02,0.654,-0.748,27.588,-71.411,-85.205
0.004,0.669,-0.739,27.771,-66.65,-85.876
-0.042,0.68,-0.744,28.809,-62.805,-86.609
-0.104,0.713,-0.77,29.663,-58.289,-85.999
-0.16,0.719,-0.821,30.09,-54.565,-81.726
-0.197,0.696,-0.882,28.381,-49.011,-74.524
-0.228,0.66,-0.927,23.01,-40.283,-67.688
-0.241,0.632,-0.957,14.832,-32.837,-60.425
-0.232,0.645,-0.93,2.014,-29.236,-52.368
-0.245,0.65,-0.887,-6.47,-30.701,-45.227
-0.273,0.633,-0.84,-14.954,-34.363,-38.391
-0.267,0.636,-0.8,-17.761,-34.119,-30.212
-0.248,0.602,-0.781,-18.372,-30.396,-17.761
-0.195,0.582,-0.768,-13.062,-20.569,-3.54
-0.13,0.536,-0.781,-6.836,-7.812,7.69
-0.054,0.475,-0.817,-3.113,3.784,15.32
0.028,0.472,-0.824,-1.282,12.695,19.043
0.07,0.455,-0.795,-3.296,15.869,19.043
0.089,0.438,-0.761,-2.319,13.733,15.198
0.09,0.437,-0.735,-1.526,8.118,10.132
0.078,0.459,-0.731,-2.441,1.16,4.211
0.055,0.467,-0.755,1.648,-5.31,-2.319
0.014,0.474,-0.797,5.676,-11.047,-8.423
-0.03,0.477,-0.836,5.127,-14.771,-12.085
-0.064,0.498,-0.85,4.395,-15.747,-13.733
-0.112,0.516,-0.851,4.089,-15.442,-12.878
-0.162,0.512,-0.847,1.221,-12.756,-8.484
-0.172,0.506,-0.852,3.174,-6.47,-2.502
-0.143,0.519,-0.858,5.005,1.16,3.479
-0.11,0.505,-0.867,5.859,8.423,7.874
-0.07,0.5,-0.871,8.789,13.306,9.277
-0.041,0.482,-0.87,6.592,11.658,9.216
-0.027,0.472,-0.861,5.493,4.944,8.179
-0.023,0.486,-0.851,2.258,-2.563,7.385
-0.043,0.48,-0.847,1.343,-8.118,5.92
-0.05,0.494,-0.843,1.892,-9.399,5.981
-0.052,0.488,-0.852,6.042,-5.92,5.615
-0.042,0.493,-0.858,8.362,-0.061,5.432
-0.035,0.502,-0.866,15.564,7.019,3.662
-0.049,0.494,-0.882,19.165,12.207,1.892
-0.058,0.495,-0.891,20.081,13.611,0.671
-0.075,0.49,-0.896,20.02,10.803,-0.061
-0.087,0.479,-0.905,15.869,6.47,0.793
-0.087,0.487,-0.906,9.827,3.601,3.479
-0.083,0.485,-0.907,8.728,3.479,5.249
-0.072,0.476,-0.906,9.644,5.432,6.165
-0.057,0.492,-0.896,8.24,8.057,7.263
-0.06,0.491,-0.882,7.935,9.338,7.08
-0.068,0.501,-0.868,9.338,10.376,6.104
-0.083,0.508,-0.87,13,11.414,5.249
-0.091,0.487,-0.881,13.611,12.451,6.226
-0.079,0.485,-0.889,13.062,14.282,8.362
-0.064,0.478,-0.893,14.099,14.465,9.583
-0.056,0.47,-0.899,13.306,12.207,10.071
-0.042,0.459,-0.912,11.23,8.118,9.827
-0.041,0.463,-0.92,8.423,2.686,9.583
-0.043,0.466,-0.915,6.042,-1.038,8.179
-0.049,0.474,-0.899,5.432,-1.16,6.897
-0.056,0.469,-0.881,7.751,2.502,5.493
-0.061,0.47,-0.867,10.925,7.874,4.089
-0.066,0.469,-0.861,13.611,12.268,3.662
-0.072,0.469,-0.865,15.137,15.076,3.784
-0.067,0.467,-0.875,15.137,16.541,4.517
-0.064,0.46,-0.883,12.817,16.541,4.944
-0.055,0.458,-0.891,11.169,14.282,4.089
-0.053,0.456,-0.895,9.827,9.399,2.502
-0.054,0.455,-0.895,5.92,3.662,1.465
-0.053,0.461,-0.891,3.113,-1.465,0.732
-0.058,0.467,-0.893,2.441,-4.089,0.183
-0.07,0.468,-0.895,3.601,-3.296,-0.793
-0.083,0.472,-0.893,6.165,0.916,-1.343
-0.096,0.478,-0.891,9.338,6.958,-1.038
-0.1,0.477,-0.893,11.902,12.756,0.244
-0.094,0.477,-0.899,12.573,16.418,1.77
-0.087,0.476,-0.904,10.193,16.541,2.93
-0.083,0.476,-0.907,10.071,13.977,2.991
-0.085,0.485,-0.911,9.521,9.094,2.686
-0.1,0.492,-0.922,8.179,4.333,2.197
-0.115,0.494,-0.929,6.836,2.014,1.77
-0.122,0.488,-0.929,5.554,3.052,2.258
-0.116,0.49,-0.917,2.869,6.897,4.089
-0.108,0.493,-0.898,3.601,12.329,5.432
-0.103,0.484,-0.89,6.653,18.311,5.554
-0.09,0.475,-0.891,9.888,23.437,5.432
-0.079,0.467,-0.891,11.963,25.452,4.761
-0.08,0.466,-0.895,11.719,23.376,3.296
-0.093,0.475,-0.898,9.583,17.517,1.831
-0.113,0.479,-0.903,8.423,10.498,0.916
-0.132,0.485,-0.905,7.751,5.432,0.488
-0.153,0.491,-0.911,5.432,2.869,1.526
-0.167,0.49,-0.916,4.883,3.418,3.601
-0.163,0.482,-0.915,5.432,6.409,6.714
-0.143,0.471,-0.905,3.235,10.864,10.742
-0.112,0.451,-0.889,2.502,15.808,13.489
-0.084,0.447,-0.872,3.723,20.264,13.916
-0.071,0.445,-0.859,5.127,23.01,12.268
-0.069,0.445,-0.853,6.348,23.437,9.583
-0.083,0.448,-0.852,6.836,21.423,6.47
-0.494,0.394,-0.824,-3.845,30.518,15.869
-0.501,0.383,-0.81,-3.662,36.011,15.93
-0.488,0.382,-0.804,0.427,44.739,15.442
-0.467,0.378,-0.805,6.165,53.528,13.733
-0.45,0.37,-0.819,13.245,61.035,10.315
-0.45,0.366,-0.829,17.029,66.04,5.92
-0.463,0.37,-0.84,20.752,69.031,2.014
-0.494,0.376,-0.844,22.644,71.655,-0.244
-0.536,0.383,-0.841,23.376,75.073,-0.977
-0.574,0.374,-0.832,25.391,81.116,0.427
-0.601,0.354,-0.81,23.193,89.661,4.517
-0.601,0.345,-0.785,23.682,97.961,8.789
-0.576,0.351,-0.756,22.4,103.516,12.878
-0.55,0.356,-0.736,22.156,104.187,15.137
-0.524,0.364,-0.727,24.658,99.426,15.076
-0.517,0.37,-0.727,23.987,91.248,13.611
-0.528,0.372,-0.72,25.208,82.031,10.62
-0.548,0.368,-0.714,23.132,72.51,8.789
-0.571,0.363,-0.712,22.644,63.538,8.301
-0.598,0.361,-0.703,17.212,56.274,9.888
-0.627,0.347,-0.687,14.893,52.979,11.902
-0.649,0.326,-0.664,11.292,53.406,14.16
-0.651,0.32,-0.642,11.047,56.03,16.235
-0.644,0.332,-0.626,10.01,59.509,17.761
-0.633,0.347,-0.616,12.817,63.354,17.761
-0.624,0.354,-0.616,15.747,66.223,16.541
-0.623,0.358,-0.627,20.813,66.589,14.465
-0.633,0.361,-0.641,22.766,64.331,12.756
-0.648,0.358,-0.664,23.132,60.73,11.414
-0.675,0.349,-0.681,21.545,57.556,10.62
-0.706,0.339,-0.685,16.968,57.251,10.986
-0.729,0.328,-0.67,12.085,59.753,12.512
-0.74,0.32,-0.647,9.583,63.782,14.465
-0.74,0.317,-0.621,6.042,68.298,16.846
-0.735,0.322,-0.588,6.409,72.754,18.005
-0.726,0.333,-0.557,6.592,76.538,18.738
-0.72,0.342,-0.531,9.033,78.552,18.616
-0.717,0.349,-0.516,12.268,78.918,18.005
-0.717,0.355,-0.507,15.869,78.308,17.334
-0.725,0.359,-0.505,16.541,77.332,17.151
-0.738,0.347,-0.512,15.869,75.928,17.578
-0.757,0.32,-0.524,18.555,75.134,17.883
-0.772,0.292,-0.52,15.93,76.05,19.165
-0.773,0.285,-0.502,13.062,78.43,20.325
-0.765,0.286,-0.478,9.766,79.712,21.362
-0.756,0.296,-0.454,7.935,78.613,21.912
-0.754,0.304,-0.441,7.629,74.89,21.301
-0.762,0.309,-0.433,7.385,69.58,19.653
-0.779,0.316,-0.434,6.775,64.758,18.127
-0.803,0.322,-0.439,7.568,60.913,17.029
-0.827,0.325,-0.449,6.714,59.265,16.846
-0.858,0.324,-0.456,8.301,60.974,16.968
-0.882,0.318,-0.455,6.836,66.162,17.822
-0.9,0.31,-0.451,8.911,74.097,18.127
-0.911,0.313,-0.434,8.606,83.496,19.104
-0.922,0.326,-0.414,10.559,92.712,19.043
-0.934,0.335,-0.39,12.756,99.915,18.799
-0.946,0.344,-0.369,17.7,105.53,18.616
-0.961,0.354,-0.354,22.461,109.802,18.921
-0.982,0.372,-0.344,24.292,112.732,19.836
-1.011,0.388,-0.328,29.053,116.577,20.081
-1.039,0.396,-0.32,32.837,122.192,21.423
-1.045,0.378,-0.315,35.95,129.7,23.804
-1.038,0.353,-0.303,37.231,138.855,26.55
-1.016,0.333,-0.283,37.659,148.499,28.442
-0.982,0.31,-0.255,36.804,156.25,29.358
-0.955,0.287,-0.223,34.668,159.912,29.907
-0.932,0.273,-0.185,33.691,159.729,29.785
-0.912,0.273,-0.154,32.104,156.189,28.992
-0.897,0.287,-0.121,31.128,151.001,28.198
-0.903,0.294,-0.094,31.494,144.958,27.283
-0.911,0.296,-0.068,31.189,139.954,26.733
-0.936,0.308,-0.047,31.067,137.146,26.855
-0.957,0.309,-0.042,31.25,138.123,26.184
-0.961,0.284,-0.028,33.203,143.25,26.184
-0.96,0.258,0,34.424,151.489,26.917
-0.948,0.233,0.035,35.645,160.217,27.222
-0.915,0.218,0.074,37.231,167.725,26.672
-0.878,0.217,0.105,38.574,171.204,24.536
-0.862,0.225,0.14,38.696,168.884,21.057
-0.859,0.234,0.168,38.147,161.743,17.09
-0.876,0.247,0.193,35.889,151.672,14.343
-0.907,0.254,0.214,32.227,140.442,14.038
-0.942,0.268,0.221,27.954,130.859,16.113
-0.984,0.267,0.233,23.56,125.061,19.775
-1,0.252,0.262,19.714,124.268,24.841
-0.977,0.238,0.303,17.578,127.014,29.419
-0.941,0.238,0.35,17.029,131.47,31.738
-0.904,0.237,0.396,19.165,136.169,31.616
-0.864,0.232,0.44,22.522,141.052,28.809
-0.84,0.232,0.461,28.931,145.569,22.888
-0.837,0.235,0.448,35.583,149.414,16.174
-0.85,0.232,0.425,41.687,152.405,11.78
-0.877,0.229,0.398,47.424,157.166,9.033
-0.884,0.205,0.38,49.744,164.368,7.874
-0.85,0.169,0.386,50.049,172.974,10.071
-0.793,0.151,0.412,47.18,179.321,14.038
-0.725,0.146,0.455,42.969,180.176,17.517
-0.667,0.138,0.506,38.574,176.392,19.226
-0.626,0.129,0.562,37.109,169.373,18.86
-0.592,0.115,0.61,36.682,161.133,16.907
-0.574,0.115,0.649,35.889,153.198,14.038
-0.582,0.132,0.675,36.804,147.949,10.62
-0.606,0.147,0.694,40.039,145.63,7.446
-0.629,0.142,0.699,42.847,144.592,5.554
-0.644,0.133,0.7,45.959,144.592,3.967
-0.659,0.129,0.705,47.058,145.63,3.235
-0.661,0.124,0.722,46.509,147.278,3.357
-0.65,0.129,0.744,44.983,149.048,3.967
-0.63,0.125,0.769,44.312,150.269,5.249
-0.598,0.126,0.783,44.8,151.062,6.897
-0.557,0.13,0.785,45.898,151.794,8.24
-0.524,0.124,0.786,45.715,152.222,8.789
-0.492,0.122,0.793,45.776,151.367,8.85
-0.467,0.108,0.81,46.509,148.865,9.216
-0.443,0.073,0.821,47.668,143.921,10.376
-0.41,0.039,0.82,47.668,137.085,11.169
-0.387,0.019,0.824,45.044,127.686,11.414
-0.388,0.016,0.838,39.49,116.394,11.353
-0.4,-0.22,1.104,-6.287,-106.445,0.977
-0.394,-0.228,1.057,0.366,-111.084,-2.075
-0.365,-0.245,1.008,5.249,-117.798,-4.15
-0.322,-0.268,0.981,4.15,-128.418,-7.629
-0.284,-0.3,0.99,-0.061,-143.616,-14.587
-0.28,-0.319,1.024,-3.967,-163.33,-24.048
-0.285,-0.338,1.074,-6.836,-184.021,-36.621
-0.285,-0.357,1.084,-1.953,-202.393,-51.453
-0.285,-0.368,1.038,6.592,-217.468,-68.115
-0.285,-0.373,0.947,13.916,-231.201,-85.083
-0.352,-0.326,0.825,17.822,-242.126,-99.976
-0.477,-0.263,0.69,17.029,-245.178,-108.948
-0.539,-0.236,0.628,11.23,-235.168,-109.497
-0.523,-0.235,0.637,3.723,-223.572,-107.056
-0.479,-0.244,0.656,-4.272,-222.839,-107.117
-0.439,-0.272,0.629,-8.545,-235.901,-111.938
-0.412,-0.276,0.57,-13.55,-260.925,-121.704
-0.413,-0.25,0.488,-22.4,-291.321,-133.423
-0.453,-0.196,0.423,-32.898,-317.932,-145.142
-0.492,-0.112,0.388,-41.809,-330.811,-155.884
-0.531,-0.03,0.393,-45.166,-329.224,-165.71
-0.56,0.024,0.394,-40.955,-320.984,-172.974
-0.588,0.087,0.366,-33.569,-313.66,-177.979
-0.614,0.159,0.293,-26.245,-308.899,-181.702
-0.622,0.192,0.22,-21.973,-307.434,-183.167
-0.683,0.234,0.131,-21.79,-314.27,-182.8
-0.742,0.304,0,-27.893,-330.017,-175.232
-0.796,0.297,-0.169,-34.363,-343.567,-163.635
-0.83,0.273,-0.354,-44.617,-351.074,-155.029
-0.881,0.33,-0.463,-65.125,-353.455,-145.996
-0.908,0.406,-0.5,-85.022,-348.389,-134.766
-0.904,0.469,-0.515,-96.375,-335.876,-124.817
-0.888,0.502,-0.555,-100.525,-317.688,-116.394
-0.868,0.528,-0.569,-102.356,-297.852,-107.605
-0.803,0.568,-0.561,-105.286,-284.119,-96.436
-0.689,0.597,-0.553,-106.812,-276.978,-86.426
-0.577,0.603,-0.552,-108.337,-276.489,-81.482
-0.501,0.623,-0.529,-107.727,-282.837,-81.421
-0.44,0.661,-0.493,-105.774,-290.71,-84.839
-0.421,0.684,-0.48,-96.985,-293.579,-90.454
-0.439,0.715,-0.502,-82.153,-286.621,-96.802
-0.453,0.751,-0.532,-65.369,-268.555,-103.333
-0.447,0.767,-0.604,-46.265,-241.089,-108.521
-0.453,0.751,-0.679,-30.151,-212.891,-111.267
-0.456,0.764,-0.724,-21.179,-191.467,-109.985
-0.424,0.778,-0.754,-17.029,-179.321,-103.577
-0.364,0.774,-0.798,-15.259,-172.546,-96.13
-0.325,0.76,-0.813,-18.86,-169.861,-92.285
-0.318,0.729,-0.793,-23.254,-171.753,-89.539
-0.314,0.676,-0.788,-29.968,-175.659,-84.595
-0.296,0.634,-0.821,-33.875,-177.307,-79.773
-0.266,0.657,-0.867,-42.419,-179.077,-77.881
-0.27,0.676,-0.913,-47.363,-176.697,-78.918
-0.297,0.67,-0.953,-51.514,-165.588,-79.407
-0.312,0.643,-0.973,-52.917,-148.682,-75.195
-0.311,0.638,-0.942,-55.42,-127.686,-67.993
-0.297,0.653,-0.862,-55.786,-107.788,-61.035
-0.27,0.68,-0.753,-53.65,-91.614,-55.603
-0.262,0.698,-0.673,-44.8,-84.778,-51.819
-0.255,0.717,-0.662,-34.912,-88.623,-50.598
-0.271,0.683,-0.744,-22.949,-99.731,-52.002
-0.294,0.624,-0.884,-18.799,-112.122,-49.927
-0.31,0.56,-1.014,-17.7,-116.394,-42.847
-0.282,0.504,-1.102,-24.658,-109.985,-31.189
-0.248,0.473,-1.124,-33.63,-91.614,-17.883
-0.19,0.462,-1.074,-41.504,-64.087,-7.568
-0.109,0.484,-0.962,-46.631,-38.025,0.366
-0.03,0.51,-0.838,-46.448,-21.24,5.737
0.031,0.499,-0.743,-40.771,-14.709,6.592
0.064,0.489,-0.7,-33.936,-17.761,4.089
0.072,0.458,-0.707,-24.597,-28.87,0.793
0.053,0.44,-0.731,-17.761,-40.649,-0.916
0.021,0.441,-0.771,-15.381,-46.936,-1.404
-0.025,0.442,-0.83,-9.338,-46.143,-2.38
-0.054,0.424,-0.892,-1.77,-39.001,-2.747
-0.059,0.417,-0.937,-0.977,-28.748,-1.404
-0.047,0.424,-0.945,-0.305,-19.775,0.732
-0.038,0.441,-0.932,-1.221,-14.16,3.418
-0.036,0.441,-0.92,-4.15,-11.23,5.92
-0.029,0.441,-0.904,-2.136,-9.888,7.812
-0.015,0.444,-0.886,-2.441,-9.46,9.216
0.001,0.442,-0.876,-2.502,-8.484,10.193
0.021,0.438,-0.895,3.784,-6.104,9.766
0.028,0.417,-0.923,9.644,-3.235,7.629
0.02,0.414,-0.936,9.46,-0.183,5.737
0.002,0.418,-0.938,11.23,3.113,4.395
-0.012,0.422,-0.944,14.343,6.409,3.723
-0.017,0.433,-0.948,12.634,9.277,2.869
-0.016,0.432,-0.953,11.169,9.583,2.258
-0.019,0.432,-0.964,11.047,5.31,1.465
-0.04,0.436,-0.977,7.019,-1.221,0.427
-0.068,0.439,-0.992,2.197,-5.554,0.183
-0.09,0.437,-1.009,0.916,-6.897,1.404
-0.1,0.438,-1.008,-0.366,-4.7,4.272
-0.092,0.442,-0.987,-3.296,1.404,7.812
-0.069,0.435,-0.966,0,9.705,10.437
-0.042,0.427,-0.937,0.854,17.09,12.329
-0.016,0.434,-0.914,2.686,21.667,12.207
-0.006,0.426,-0.908,7.874,22.644,10.01
0.001,0.414,-0.916,11.292,20.752,8.362
0.005,0.409,-0.923,9.888,16.602,7.019
-0.012,0.406,-0.93,11.597,11.902,4.822
-0.034,0.399,-0.941,10.681,7.874,4.211
-0.048,0.404,-0.94,7.263,5.981,5.554
-0.052,0.409,-0.932,5.981,6.958,6.775
-0.051,0.406,-0.923,8.85,9.949,7.202
-0.043,0.403,-0.912,9.216,13.794,7.019
-0.031,0.402,-0.902,8.972,15.808,6.775
-0.027,0.393,-0.905,10.803,15.381,6.104
-0.025,0.389,-0.908,10.01,13.855,5.798
-0.024,0.399,-0.909,11.78,13.062,4.883
-0.035,0.398,-0.915,10.498,12.512,4.089
-0.038,0.389,-0.922,8.606,11.597,4.395
-0.033,0.395,-0.924,9.155,10.071,4.517
-0.046,0.391,-0.927,6.287,7.324,4.211
-0.061,0.392,-0.924,2.136,5.432,4.761
-0.076,0.407,-0.917,2.502,5.127,5.249
-0.089,0.407,-0.912,1.038,6.714,7.019
-0.086,0.402,-0.912,4.211,10.559,9.094
-0.536,0.404,-0.83,10.559,4.517,-2.014
-0.536,0.382,-0.866,12.085,10.376,-1.038
-0.526,0.375,-0.893,14.343,15.991,0
-0.506,0.363,-0.917,12.085,19.409,0.671
-0.469,0.345,-0.925,6.592,18.494,0.671
-0.451,0.351,-0.901,-2.136,7.019,0.122
-0.465,0.371,-0.863,-12.39,-12.451,-0.488
-0.499,0.391,-0.833,-18.799,-31.067,-1.16
-0.527,0.396,-0.818,-20.203,-41.626,-1.709
-0.546,0.406,-0.825,-17.883,-42.603,-2.197
-0.54,0.396,-0.86,-13.306,-37.109,-2.38
-0.534,0.364,-0.904,-7.935,-30.151,-4.089
-0.544,0.356,-0.924,-6.531,-25.818,-7.629
-0.586,0.363,-0.927,-7.08,-22.461,-12.207
-0.63,0.375,-0.929,-6.958,-16.846,-16.052
-0.621,0.388,-0.931,-7.019,-9.338,-17.029
-0.602,0.384,-0.911,-10.681,-8.24,-14.221
-0.581,0.397,-0.885,-16.907,-17.517,-8.728
-0.562,0.413,-0.854,-22.339,-28.87,-2.563
-0.548,0.407,-0.822,-24.048,-36.743,2.747
-0.52,0.394,-0.808,-21.667,-39.551,7.202
-0.484,0.368,-0.8,-16.785,-37.292,10.559
-0.437,0.34,-0.792,-13.184,-33.63,11.841
-0.393,0.317,-0.792,-9.583,-30.518,11.292
-0.361,0.293,-0.811,-6.592,-29.602,8.85
-0.342,0.271,-0.836,-4.089,-30.273,5.432
-0.339,0.281,-0.853,-2.563,-29.724,1.709
-0.356,0.298,-0.864,-2.747,-27.039,-0.671
-0.366,0.303,-0.88,-1.16,-21.545,-1.038
-0.37,0.305,-0.882,0.244,-14.465,-0.793
-0.366,0.306,-0.87,-0.061,-7.996,-0.671
-0.358,0.299,-0.847,1.221,-3.052,-0.427
-0.346,0.302,-0.823,3.174,-0.427,-0.732
-0.346,0.3,-0.816,7.08,0.061,-1.831
-0.365,0.298,-0.83,12.146,0.732,-4.089
-0.39,0.301,-0.859,17.029,2.136,-7.385
-0.416,0.305,-0.888,20.264,4.822,-9.827
-0.423,0.311,-0.92,20.935,8.179,-10.559
-0.434,0.315,-0.938,17.212,9.888,-9.766
-0.442,0.326,-0.942,13.977,10.132,-7.751
-0.445,0.327,-0.928,8.667,10.315,-4.211
-0.429,0.319,-0.911,4.639,11.169,-0.305
-0.403,0.31,-0.889,2.563,11.475,3.174
-0.377,0.309,-0.871,0.549,10.376,4.456
-0.367,0.307,-0.865,0.549,8.423,3.357
